calories,fat,carbs,protein,cholesterol,sodium,prep_time,made_it,number_of_rating,rating_score,num_reviews,photos
55.0,1.2,8.6,2.7,0.0,504.0,75.0,39,32.0,4.0,26,3
70.0,2.3,12.8,1.1,1.0,141.0,135.0,47,,4.65,14,3
103.0,7.0,10.4,0.7,16.0,78.0,15.0,8,,5.0,1,1
79.0,5.0,8.4,1.8,0.0,7.0,,28,24.0,4.13,23,3
177.0,12.9,16.9,0.8,3.0,338.0,75.0,72,31.0,4.77,26,6
126.0,0.3,31.5,1.7,0.0,300.0,45.0,111,61.0,4.85,54,10
119.0,0.5,28.3,3.3,0.0,16.0,50.0,70,25.0,4.28,21,12
113.0,0.2,27.5,1.4,0.0,244.0,90.0,22,15.0,4.47,13,1
48.0,0.1,12.0,0.7,0.0,13.0,140.0,15,16.0,3.88,13,3
195.0,1.1,48.0,4.2,0.0,84.0,20.0,18,14.0,4.0,13,2
360.0,21.4,43.8,4.1,0.0,321.0,60.0,44,48.0,4.54,36,3
46.0,0.1,10.9,0.9,0.0,5.0,10.0,37,32.0,4.06,29,2
27.0,0.1,6.7,0.4,0.0,13.0,135.0,46,42.0,4.38,37,1
252.0,19.3,9.3,12.4,19.0,207.0,95.0,9,,5.0,2,1
200.0,15.4,6.3,10.6,31.0,357.0,15.0,14,13.0,4.46,11,1
407.0,20.4,30.4,24.9,23.0,409.0,20.0,15,,4.64,5,1
181.0,11.9,16.7,4.1,0.0,214.0,15.0,31,18.0,4.22,17,2
268.0,15.6,25.4,7.2,0.0,922.0,90.0,33,28.0,4.43,20,3
190.0,5.9,14.2,19.7,148.0,626.0,255.0,39,9.0,4.44,8,7
213.0,10.0,24.4,8.0,0.0,150.0,180.0,133,96.0,4.42,73,6
236.0,21.5,11.1,1.5,0.0,45.0,15.0,105,98.0,4.44,76,8
356.0,31.9,20.2,3.8,0.0,482.0,75.0,166,159.0,4.45,128,7
279.0,9.0,25.3,24.4,23.0,114.0,125.0,23,24.0,4.13,17,1
202.0,17.3,13.1,2.8,0.0,699.0,20.0,15,,4.57,11,4
628.0,47.5,52.4,5.4,0.0,416.0,20.0,26,19.0,4.63,17,1
357.0,26.8,25.4,6.2,13.0,341.0,10.0,24,23.0,4.43,17,4
282.0,12.0,37.2,7.7,5.0,124.0,60.0,43,31.0,4.39,25,1
240.0,12.4,20.8,11.3,99.0,305.0,100.0,23,30.0,4.5,21,1
829.0,51.5,64.7,29.7,84.0,1000.0,50.0,54,56.0,4.43,41,4
351.0,20.7,34.4,8.2,17.0,350.0,25.0,16,12.0,3.92,9,3
451.0,31.4,30.5,11.8,31.0,231.0,20.0,24,,4.27,6,5
297.0,10.6,43.9,7.2,0.0,608.0,150.0,251,74.0,4.59,59,21
189.0,7.4,27.6,4.8,0.0,456.0,55.0,35,,4.4,7,5
764.0,34.7,95.5,18.4,13.0,342.0,55.0,63,11.0,4.82,10,5
229.0,19.0,3.4,10.6,47.0,840.0,75.0,20,,4.67,7,3
190.0,7.4,27.1,4.7,0.0,336.0,150.0,31,25.0,4.56,16,7
306.0,13.4,37.2,9.4,6.0,147.0,80.0,18,,4.56,6,5
302.0,4.5,56.5,9.2,0.0,578.0,35.0,11,15.0,4.2,11,1
181.0,0.7,38.1,5.4,0.0,238.0,25.0,49,,4.64,23,3
317.0,12.4,43.5,7.7,15.0,484.0,215.0,91,46.0,4.52,38,4
402.0,28.3,28.9,9.9,23.0,295.0,140.0,42,25.0,4.12,20,2
378.0,23.8,5.4,36.4,342.0,548.0,15.0,91,86.0,4.45,63,7
159.0,1.4,12.1,24.3,221.0,256.0,10.0,15,,4.89,8,3
99.0,0.8,11.1,13.0,111.0,508.0,20.0,18,,5.0,1,1
336.0,21.2,4.8,32.4,304.0,487.0,145.0,62,39.0,4.36,34,3
363.0,30.1,6.8,17.2,161.0,388.0,80.0,55,36.0,4.36,33,6
376.0,19.6,34.3,16.6,99.0,266.0,30.0,31,30.0,4.2,25,1
312.0,24.5,4.1,18.6,229.0,372.0,15.0,211,185.0,4.41,151,13
110.0,9.4,6.5,1.2,0.0,15.0,15.0,159,109.0,4.45,79,6
438.0,21.5,48.3,14.8,18.0,272.0,35.0,26,,4.28,16,1
200.0,8.9,26.7,6.5,13.0,591.0,75.0,17,22.0,4.45,17,6
227.0,12.6,17.6,11.6,16.0,255.0,95.0,23,24.0,4.29,15,4
382.0,13.7,46.2,19.1,21.0,640.0,20.0,62,38.0,4.74,30,5
834.0,51.2,42.3,49.9,94.0,1806.0,15.0,16,14.0,4.43,11,2
119.0,3.5,3.4,17.9,29.0,318.0,5.0,52,50.0,4.54,37,5
529.0,32.7,30.2,28.3,57.0,645.0,15.0,22,14.0,4.57,12,4
243.0,2.5,30.0,23.6,19.0,792.0,15.0,17,13.0,4.46,10,3
353.0,12.2,39.2,22.9,22.0,576.0,15.0,40,16.0,4.0,14,2
483.0,8.2,68.1,31.6,36.0,1941.0,20.0,54,37.0,4.3,29,2
371.0,18.5,27.9,22.9,112.0,440.0,25.0,127,115.0,4.17,95,6
389.0,16.0,26.4,33.3,340.0,559.0,15.0,125,79.0,4.23,59,11
342.0,11.9,34.6,23.8,24.0,600.0,10.0,97,102.0,4.47,72,9
241.0,5.9,43.0,5.9,22.0,105.0,10.0,9,,4.0,5,1
91.0,0.7,19.8,1.3,0.0,8.0,70.0,20,10.0,4.3,9,2
177.0,2.7,33.6,5.5,0.0,13.0,45.0,8,,4.0,2,1
317.0,26.7,19.8,5.2,0.0,473.0,,60,,4.72,19,5
154.0,15.8,1.7,2.2,2.0,75.0,,32,16.0,4.5,13,4
253.0,2.3,62.8,6.3,0.0,47.0,300.0,34,14.0,4.64,14,1
229.0,0.0,59.3,0.2,0.0,16.0,15.0,25,21.0,4.19,20,2
28.0,0.0,7.2,0.0,0.0,8.0,30.0,24,,5.0,1,2
25.0,0.0,6.4,0.2,0.0,8.0,8.0,7,,5.0,2,3
68.0,0.4,17.6,0.7,0.0,8.0,135.0,8,,4.33,5,3
97.0,0.0,25.3,0.0,0.0,3.0,60.0,87,34.0,4.79,30,7
158.0,2.4,34.3,2.1,0.0,124.0,10.0,114,29.0,4.66,23,7
354.0,6.5,68.7,7.6,0.0,118.0,490.0,71,,4.65,12,13
325.0,4.8,71.6,4.8,0.0,216.0,20.0,7,,4.6,1,1
368.0,15.6,55.4,6.8,0.0,8.0,10.0,61,,4.72,16,8
222.0,2.0,48.2,4.8,4.0,381.0,150.0,13,,5.0,1,1
429.0,30.3,34.2,9.9,17.0,388.0,270.0,83,,4.33,1,2
404.0,19.0,53.4,5.1,36.0,512.0,375.0,64,12.0,4.08,11,3
173.0,12.3,16.2,2.2,0.0,21.0,10.0,8,8.0,4.5,8,1
309.0,6.2,54.4,11.4,23.0,146.0,5.0,33,36.0,3.97,25,3
174.0,0.1,44.5,0.5,0.0,20.0,20.0,17,,4.75,6,3
204.0,0.3,26.8,1.1,0.0,17.0,75.0,11,,4.75,3,1
308.0,0.2,23.4,1.0,0.0,9.0,15.0,30,27.0,4.74,26,2
115.0,0.4,29.2,0.9,0.0,3.0,255.0,16,8.0,4.38,6,1
,,,,,,260.0,61,47.0,4.34,35,8
83.0,1.1,15.8,3.5,4.0,43.0,315.0,214,125.0,4.75,93,22
224.0,0.2,58.5,1.1,0.0,17.0,30.0,190,107.0,4.84,92,12
188.0,0.2,48.4,0.5,0.0,10.0,750.0,76,48.0,4.67,40,4
95.0,0.1,24.2,0.3,0.0,0.7014857369650614,,6000,2823.0,4.79,2047,372
105.0,1.6,21.8,2.0,5.0,37.0,385.0,8,,4.57,6,3
363.0,25.4,35.6,2.0,0.27797073087139645,32.0,730.0,7,,4.14,5,1
142.0,13.8,5.5,1.6,0.0,54.0,50.0,7,,4.5,1,1
383.0,32.4,23.9,3.9,2.0,34.0,60.0,14,,4.5,2,1
269.0,22.0,19.4,2.3,0.27797073087139645,12.0,190.0,40,,5.0,5,2
360.0,34.1,13.1,3.3,150.0,32.0,260.0,12,,3.5,2,1
459.0,29.6,46.5,3.1,99.0,239.0,195.0,62,,4.82,19,6
289.0,16.6,37.1,1.4,61.0,19.0,,32,32.0,4.69,24,4
390.0,24.5,42.7,3.2,184.0,34.0,100.0,169,109.0,4.53,84,10
346.0,24.7,28.2,4.7,104.0,190.0,400.0,15,,5.0,12,2
332.0,25.2,23.9,4.0,187.0,120.0,565.0,11,,5.0,4,3
511.0,31.7,51.6,7.1,101.0,169.0,860.0,10,11.0,4.45,8,1
378.0,31.6,21.1,3.8,180.0,50.0,245.0,156,145.0,4.58,110,18
391.0,26.7,33.3,5.2,168.0,41.0,501.0,27,20.0,4.35,17,4
324.0,13.9,43.2,7.8,146.0,29.0,570.0,9,10.0,3.8,8,2
237.0,13.9,21.3,7.3,177.0,88.0,80.0,12,9.0,4.33,7,1
672.0,54.0,41.9,10.3,139.0,161.0,35.0,14,,4.3,8,1
253.0,19.7,16.8,4.4,51.0,37.0,70.0,17,10.0,4.5,8,1
157.0,4.4,26.0,3.8,42.0,78.0,45.0,10,11.0,4.36,9,1
,,,,,,30.0,8,9.0,3.44,8,1
105.0,2.9,16.3,3.3,11.0,47.0,105.0,97,67.0,4.43,56,3
80.0,1.2,15.4,2.0,5.0,25.0,50.0,134,118.0,4.39,99,6
658.0,53.1,40.7,9.7,343.0,77.0,750.0,42,28.0,4.82,24,5
331.0,17.5,41.3,3.9,83.0,96.0,140.0,31,14.0,4.71,13,2
160.0,2.0,32.9,4.3,8.0,52.0,525.0,15,14.0,4.0,11,1
144.0,3.1,25.8,4.3,43.0,96.0,90.0,24,31.0,4.39,23,1
398.0,23.3,48.6,3.7,56.0,25.0,60.0,43,42.0,4.33,40,0
279.0,17.5,28.4,3.5,104.0,48.0,110.0,517,460.0,4.72,371,10
139.0,8.3,15.1,1.8,44.0,30.0,125.0,223,176.0,4.35,143,10
567.0,41.4,19.3,4.6,110.0,123.0,375.0,34,,5.0,8,5
241.0,8.9,20.1,2.3,28.0,85.0,225.0,11,,4.67,5,1
552.0,31.2,36.8,4.6,99.0,250.0,375.0,14,,4.63,8,1
577.0,25.7,57.0,5.0,40.0,277.0,85.0,45,17.0,4.41,14,9
263.0,12.8,14.2,3.8,42.0,80.0,,522,264.0,4.49,218,8
410.0,15.5,36.5,4.3,94.0,245.0,285.0,104,37.0,4.59,29,6
65.0,3.2,6.3,0.6,2.0,9.0,75.0,41,21.0,4.48,18,4
490.0,22.0,42.2,4.7,122.0,236.0,275.0,100,51.0,4.59,42,8
309.0,13.3,25.3,4.0,53.0,233.0,,209,94.0,4.65,76,24
535.0,27.0,53.4,23.3,41.0,367.0,205.0,33,29.0,4.28,25,2
349.0,24.3,28.3,7.1,147.0,131.0,80.0,6,,5.0,7,5
387.0,22.9,35.4,13.3,89.0,229.0,200.0,123,116.0,4.55,97,7
340.0,16.6,39.4,10.7,27.0,189.0,190.0,59,34.0,4.5,31,1
269.0,14.1,35.5,3.0,4.0,34.0,790.0,74,50.0,4.16,41,9
780.0,56.0,63.9,9.8,233.0,270.0,95.0,51,,4.76,26,1
174.0,6.2,26.6,4.0,38.0,86.0,77.0,59,56.0,4.55,50,4
65.0,0.2,16.3,1.0,0.0,18.0,15.0,12,,3.63,5,4
432.0,19.2,51.1,13.9,20.0,352.0,25.0,30,27.0,4.07,20,5
85.0,0.3,21.4,0.9,0.0,9.0,5.0,25,,4.71,17,2
262.0,6.1,41.5,10.4,20.0,242.0,10.0,14,,4.17,5,3
310.0,3.3,65.8,5.6,13.0,76.0,10.0,13,6.0,4.33,6,7
265.0,15.1,32.9,5.9,10.0,60.0,8.0,80,75.0,4.59,65,6
76.0,1.3,15.2,1.2,3.0,15.0,5.0,31,20.0,4.75,20,5
635.0,53.7,39.9,8.0,0.0,36.0,10.0,7,,3.67,1,2
164.0,16.0,1.4,5.0,134.0,386.0,25.0,17,10.0,2.8,9,6
135.0,2.6,24.9,4.2,10.0,58.0,15.0,128,129.0,4.6,104,11
100.0,2.6,14.6,5.0,10.0,55.0,10.0,25,21.0,4.0,20,3
143.0,0.6,26.8,9.3,5.0,211.0,5.0,6,,4.0,2,2
37.0,1.2,6.5,1.2,0.27797073087139645,17.0,5.0,16,,4.5,3,2
262.0,10.8,44.5,2.6,0.0,15.0,10.0,27,32.0,4.38,25,4
87.0,0.1,22.0,0.3,0.0,9.0,20.0,55,11.0,4.36,9,6
259.0,6.4,42.9,11.4,0.0,738.0,10.0,98,88.0,4.13,78,6
250.0,6.0,20.9,3.1,18.0,115.0,,405,299.0,4.53,222,23
310.0,8.7,52.8,9.3,28.0,102.0,7.0,2000,1437.0,4.61,1101,94
316.0,5.0,59.3,8.3,10.0,376.0,5.0,21,6.0,4.0,6,3
117.0,3.0,17.4,5.0,10.0,124.0,5.0,37,,4.44,6,6
478.0,50.0,9.0,3.1,61.0,172.0,5.0,7,,3.67,3,3
237.0,0.9,57.5,3.9,0.0,50.0,15.0,27,13.0,4.31,10,3
239.0,1.3,52.0,5.8,9.0,67.0,15.0,8,,3.88,3,1
283.0,6.9,51.4,8.5,7.0,124.0,5.0,12,,4.88,8,1
195.0,6.3,29.8,7.0,23.0,93.0,5.0,8,6.0,4.17,6,2
274.0,5.6,46.1,9.7,21.0,130.0,,13,,4.44,7,4
86.0,0.5,21.2,1.6,0.0,29.0,10.0,28,12.0,4.42,9,4
94.0,0.3,24.2,1.5,0.0,14.0,10.0,229,59.0,4.83,37,24
70.0,0.2,18.1,0.8,0.0,20.0,5.0,60,28.0,4.5,24,2
156.0,1.4,37.0,1.8,3.0,62.0,40.0,28,22.0,4.86,20,6
208.0,12.9,23.8,2.0,0.0,40.0,60.0,23,,4.92,13,1
26.0,1.1,3.0,1.2,0.0,709.0,5.0,25,26.0,4.08,22,1
86.0,8.1,3.3,0.5,0.0,361.0,10.0,602,462.0,4.44,357,12
80.0,5.3,7.9,1.3,0.0,803.0,45.0,86,37.0,4.57,30,3
107.0,0.0,26.7,1.5,0.0,1206.0,30.0,37,38.0,4.13,31,2
57.0,0.0,7.4,1.1,0.0,902.0,10.0,59,52.0,4.56,41,1
161.0,16.5,3.8,0.2,12.0,118.0,5.0,169,138.0,3.78,112,7
137.0,0.1,23.5,4.4,0.0,3608.0,35.0,14,10.0,4.4,6,1
42.0,0.0,8.3,1.8,0.0,1663.0,1.0,345,153.0,4.38,121,10
61.0,4.8,4.1,0.9,0.0,603.0,10.0,60,28.0,4.29,20,4
63.0,0.0,14.1,0.9,0.0,731.0,20.0,14,,5.0,3,2
69.0,0.0,8.4,1.2,0.0,902.0,15.0,16,8.0,4.38,8,2
60.0,0.3,13.0,1.9,0.27797073087139645,1374.0,30.0,8,8.0,3.38,8,1
43.0,0.9,9.2,0.3,0.0,226.0,18.0,31,15.0,4.4,12,6
137.0,8.7,15.6,0.2,4.0,213.0,5.0,15,11.0,4.27,8,2
164.0,10.9,18.1,0.3,5.0,80.0,5.0,28,21.0,3.38,18,2
84.0,0.1,21.4,0.3,0.0,376.0,5.0,25,25.0,4.84,21,3
159.0,14.8,7.3,0.4,7.0,225.0,485.0,934,619.0,4.85,477,29
66.0,0.1,16.8,0.5,0.27797073087139645,348.0,25.0,42,,4.76,10,3
96.0,9.2,3.7,0.0,0.0,94.0,10.0,36,16.0,4.63,13,5
61.0,3.0,9.1,0.5,8.0,384.0,80.0,109,101.0,4.49,86,3
38.0,1.6,6.3,0.4,4.0,191.0,35.0,19,22.0,4.09,18,1
65.0,0.4,16.5,0.3,0.0,243.0,30.0,149,,4.85,37,15
24.0,0.1,5.8,0.2,0.0,308.0,10.0,190,125.0,4.09,103,8
58.0,0.7,13.6,0.6,0.0,399.0,25.0,133,127.0,4.41,108,9
86.0,4.5,10.7,1.5,0.0,904.0,20.0,275,117.0,4.45,85,11
105.0,0.7,18.2,2.3,0.0,1804.0,30.0,458,294.0,4.65,215,13
49.0,0.1,11.8,0.5,0.27797073087139645,404.0,10.0,41,21.0,4.48,20,3
83.0,1.1,18.6,0.1,0.0,244.0,15.0,31,,4.86,10,3
284.0,0.2,72.9,1.1,0.0,357.0,20.0,65,25.0,4.6,22,3
58.0,0.1,14.3,0.3,0.0,160.0,30.0,74,,4.87,22,5
60.0,0.2,14.9,0.4,0.0,269.0,30.0,13,,4.43,4,2
157.0,0.3,40.5,1.9,0.0,618.0,30.0,20,7.0,4.0,6,3
274.0,0.3,70.3,1.1,0.0,649.0,30.0,445,250.0,4.81,204,48
28.0,0.0,7.3,0.2,0.0,71.0,35.0,40,10.0,4.4,10,2
42.0,0.0,10.7,0.0,0.0,0.7014857369650614,10.0,95,57.0,4.19,47,7
153.0,0.1,38.0,0.7,0.0,556.0,,75,76.0,4.46,65,2
21.0,0.0,5.0,0.4,0.0,302.0,11.0,396,188.0,4.49,144,26
125.0,0.1,30.0,1.8,0.0,1072.0,11.0,9,,4.0,3,1
65.0,0.0,15.4,0.9,0.0,532.0,18.0,44,24.0,4.75,18,2
46.0,0.1,11.1,1.6,0.0,36.0,5.0,27,26.0,4.15,21,3
22.0,0.2,5.4,0.5,0.0,198.0,245.0,14,,4.82,8,1
31.0,0.1,7.8,0.6,0.0,357.0,25.0,19,,4.88,8,4
89.0,0.7,21.2,1.0,0.0,338.0,5.0,33,,4.83,10,1
24.0,0.8,4.3,0.2,2.0,126.0,20.0,11,8.0,4.13,7,1
96.0,1.6,18.1,0.9,0.0,842.0,75.0,17,24.0,4.54,16,1
39.0,0.1,9.9,0.4,0.0,278.0,,36,31.0,4.39,27,3
107.0,0.3,28.5,2.0,0.0,1082.0,3.0,43,49.0,4.14,41,2
55.0,0.1,14.3,0.4,0.0,251.0,10.0,101,114.0,4.39,89,2
43.0,0.3,10.2,0.4,0.0,278.0,10.0,1000,726.0,4.56,583,49
104.0,1.0,21.1,0.9,0.0,701.0,55.0,105,67.0,4.78,50,6
30.0,0.3,7.0,0.8,0.0,409.0,5.0,6,,4.5,2,2
67.0,0.2,17.0,0.7,0.0,382.0,25.0,24,17.0,4.53,12,3
68.0,0.1,17.5,0.3,0.0,219.0,20.0,14,7.0,4.71,6,2
29.0,0.4,6.5,0.6,0.0,287.0,10.0,40,17.0,4.06,14,4
54.0,1.2,10.9,0.7,0.0,375.0,25.0,17,,4.6,7,2
242.0,14.4,30.2,2.3,0.0,1259.0,45.0,17,18.0,4.11,14,1
39.0,0.2,9.6,0.6,0.0,289.0,5.0,18,,4.83,4,2
159.0,11.4,12.4,2.7,80.0,298.0,15.0,10,,4.25,4,2
133.0,2.5,25.8,2.6,46.0,18.0,10.0,49,18.0,3.89,14,3
91.0,6.0,6.3,2.7,60.0,54.0,35.0,10,,4.89,8,2
30.0,0.3,7.0,0.4,0.0,118.0,10.0,31,,4.69,11,4
53.0,0.8,11.4,0.9,0.0,238.0,7.0,139,79.0,4.44,66,7
38.0,2.4,3.3,0.9,21.0,32.0,500.0,14,13.0,4.77,11,2
228.0,17.4,14.4,4.3,116.0,40.0,140.0,6,,4.5,5,0
458.0,36.7,22.9,8.2,223.0,81.0,20.0,41,38.0,4.39,26,5
173.0,18.7,1.5,0.2,9.0,219.0,5.0,35,24.0,4.46,22,9
322.0,24.8,22.4,3.6,133.0,25.0,30.0,24,,4.57,19,3
55.0,1.1,10.7,1.1,27.0,7.0,15.0,79,61.0,4.36,51,3
74.0,3.2,10.1,1.3,25.0,9.0,15.0,16,12.0,4.17,11,2
190.0,0.1,49.7,0.7,0.0,98.0,15.0,30,19.0,4.26,19,1
60.0,0.1,15.2,0.3,0.0,4.0,28.0,69,46.0,4.63,37,4
29.0,0.1,7.2,0.1,0.0,20.0,5.0,194,53.0,4.68,44,6
51.0,0.1,12.8,0.2,0.0,12.0,10.0,43,,4.93,13,1
117.0,0.0,30.7,0.1,0.0,6.0,5.0,284,71.0,4.82,59,7
38.0,0.1,8.0,0.2,0.0,20.0,5.0,32,,4.92,12,0
85.0,1.3,18.8,0.1,0.0,282.0,10.0,62,19.0,4.53,14,2
92.0,0.0,23.8,0.0,0.0,7.0,15.0,257,101.0,4.52,77,10
85.0,0.0,21.8,0.2,0.0,11.0,15.0,24,,5.0,6,1
52.0,0.0,13.4,0.0,0.0,2.0,10.0,145,,4.92,37,5
46.0,0.1,11.8,0.2,0.0,2.0,10.0,16,10.0,4.4,10,1
71.0,0.1,18.2,0.1,0.0,5.0,10.0,100,52.0,4.83,42,10
36.0,0.3,8.8,0.5,0.0,1747.0,5.0,12,,4.75,3,1
46.0,0.7,10.9,1.0,0.0,10.0,10.0,41,16.0,4.5,12,2
24.0,0.7,4.4,0.6,0.0,875.0,5.0,64,41.0,4.83,30,4
137.0,0.7,33.9,1.5,0.0,1756.0,10.0,120,41.0,4.71,33,18
43.0,0.2,10.8,0.2,0.0,132.0,10.0,11,9.0,4.11,6,1
59.0,0.3,14.2,0.6,0.0,986.0,5.0,43,36.0,4.61,29,3
45.0,0.7,9.7,1.1,0.0,397.0,65.0,112,99.0,4.17,74,12
29.0,0.1,6.7,0.6,0.0,404.0,40.0,153,46.0,4.48,38,10
67.0,0.1,15.6,1.1,0.0,771.0,66.0,106,48.0,4.63,39,7
19.0,0.1,4.9,0.4,0.0,315.0,5.0,6,,5.0,2,1
53.0,0.1,13.6,0.4,0.0,186.0,80.0,45,17.0,4.59,13,2
38.0,1.8,5.7,0.3,0.0,266.0,15.0,6,,4.83,6,1
34.0,1.4,5.7,0.5,0.0,235.0,55.0,16,,4.0,5,1
28.0,0.0,7.0,0.2,0.0,253.0,500.0,166,,4.81,71,4
45.0,0.1,11.2,0.6,0.0,357.0,65.0,28,19.0,4.37,16,3
26.0,0.1,6.5,0.4,0.0,575.0,5.0,99,75.0,4.71,61,9
55.0,0.2,14.3,1.0,0.0,757.0,5.0,197,149.0,4.7,113,10
34.0,0.1,8.8,0.5,0.0,338.0,5.0,47,55.0,3.04,47,3
69.0,5.6,4.1,0.4,5.0,413.0,15.0,13,14.0,3.36,13,3
293.0,30.2,3.4,5.2,131.0,291.0,10.0,8,,4.5,6,1
44.0,1.2,5.6,2.0,0.0,2179.0,5.0,38,18.0,3.89,14,1
71.0,0.6,16.8,1.0,0.0,774.0,15.0,22,,4.69,12,2
11.0,0.2,1.7,0.9,0.0,677.0,5.0,58,47.0,3.72,33,3
25.0,0.0,6.3,0.0,0.0,330.0,35.0,42,,4.9,14,2
28.0,1.1,4.2,0.8,0.0,602.0,15.0,189,84.0,4.32,67,8
26.0,0.1,6.1,0.3,0.0,231.0,10.0,21,,4.58,8,2
27.0,0.0,7.3,0.7,0.0,453.0,5.0,9,,4.89,8,1
6.0,0.4,0.7,0.0,0.0,538.0,70.0,41,,4.7,8,3
35.0,0.9,5.6,1.3,0.27797073087139645,1031.0,70.0,168,177.0,4.47,142,7
71.0,7.1,1.3,1.0,0.0,802.0,65.0,17,12.0,3.67,12,2
12.0,0.0,2.8,0.9,0.0,602.0,10.0,110,94.0,4.48,70,4
256.0,25.5,3.9,4.1,68.0,294.0,25.0,8,10.0,4.1,8,1
39.0,0.1,9.7,0.8,0.0,549.0,15.0,6,,4.67,2,1
7.0,0.1,1.4,0.4,0.0,16.0,15.0,13,10.0,3.7,8,2
11.0,0.0,2.7,0.1,0.0,42.0,135.0,18,15.0,4.47,14,1
25.0,1.2,3.2,1.2,0.0,8.0,15.0,58,48.0,4.63,36,3
161.0,8.4,22.7,0.8,0.0,11.0,25.0,9,7.0,4.43,6,1
204.0,17.2,13.8,1.6,41.0,16.0,25.0,15,,4.62,12,1
172.0,0.2,44.1,0.6,0.0,79.0,140.0,53,28.0,4.75,20,4
210.0,9.7,29.9,2.6,0.0,23.0,60.0,72,42.0,4.69,30,9
128.0,0.1,31.3,0.9,0.0,3.0,60.0,151,72.0,4.76,54,13
165.0,17.6,1.5,1.6,143.0,501.0,10.0,207,166.0,3.19,145,10
261.0,27.9,2.4,1.2,23.0,193.0,7.0,21,16.0,4.63,13,2
231.0,25.2,0.8,1.6,163.0,168.0,15.0,47,14.0,4.29,9,8
50.0,5.2,0.9,0.3,5.0,49.0,10.0,547,167.0,4.71,130,26
158.0,16.6,1.1,1.8,143.0,235.0,10.0,253,107.0,4.57,85,15
334.0,33.8,3.1,2.7,218.0,230.0,25.0,14,,4.82,8,2
309.0,33.0,2.9,2.3,184.0,227.0,,18,13.0,4.15,10,1
127.0,13.2,0.9,1.2,107.0,231.0,15.0,24,13.0,4.46,13,2
259.0,26.3,1.4,2.4,215.0,318.0,15.0,41,45.0,4.31,34,5
464.0,50.4,2.0,3.2,327.0,482.0,15.0,173,173.0,4.25,129,10
233.0,25.3,0.8,1.7,164.0,208.0,11.0,208,64.0,4.64,54,29
257.0,27.4,1.0,2.9,266.0,249.0,5.0,826,364.0,4.49,305,75
163.0,17.5,0.6,1.5,143.0,119.0,5.0,1000,942.0,4.51,734,67
293.0,7.0,58.9,0.6,0.0,463.0,20.0,222,144.0,4.25,121,13
43.0,0.0,10.8,0.3,0.0,236.0,12.0,1000,849.0,4.49,678,42
744.0,42.7,63.0,24.8,154.0,941.0,45.0,50,27.0,4.3,24,9
345.0,14.8,29.3,21.8,82.0,1514.0,30.0,79,,4.86,36,10
45.0,3.7,3.0,0.1,3.0,80.0,5.0,26,28.0,4.54,25,2
161.0,17.5,1.3,0.3,8.0,172.0,5.0,12,7.0,3.71,6,1
122.0,10.8,4.7,3.2,1.0,489.0,5.0,38,33.0,3.94,29,2
10.0,0.0,1.6,1.0,0.0,850.0,5.0,38,35.0,4.29,28,1
73.0,6.8,2.3,1.2,0.0,902.0,5.0,13,,5.0,3,2
96.0,0.0,22.9,2.4,0.0,1974.0,5.0,21,9.0,4.56,8,1
12.0,0.0,2.4,0.5,0.0,719.0,2.0,18,12.0,4.25,11,2
156.0,13.5,7.8,1.2,0.0,1135.0,5.0,1000,806.0,4.62,588,57
121.0,0.0,24.5,1.4,0.0,1203.0,15.0,120,48.0,4.65,36,5
110.0,9.7,6.0,1.2,0.0,485.0,20.0,175,66.0,4.62,57,25
16.0,0.1,3.9,0.5,0.0,205.0,5.0,21,16.0,4.38,14,1
76.0,5.8,6.1,0.7,0.0,135.0,25.0,275,111.0,4.22,94,24
116.0,10.1,7.0,1.4,0.0,408.0,25.0,2000,1459.0,4.45,1135,102
175.0,19.2,1.3,0.3,11.0,141.0,485.0,323,143.0,4.2,118,12
93.0,9.8,1.5,0.2,5.0,126.0,250.0,24,,4.75,6,3
200.0,21.9,1.4,0.3,10.0,262.0,75.0,20,12.0,4.75,12,1
118.0,11.0,4.6,1.1,5.0,265.0,5.0,16,15.0,4.53,13,4
114.0,11.0,4.4,0.4,5.0,318.0,5.0,118,73.0,4.3,59,14
305.0,32.9,2.8,0.6,16.0,554.0,1450.0,26,16.0,4.56,14,5
70.0,7.3,1.2,0.1,3.0,180.0,15.0,6,,3.75,3,1
106.0,10.9,2.2,0.1,5.0,225.0,5.0,38,12.0,4.17,12,2
134.0,14.6,1.0,0.2,7.0,170.0,70.0,96,75.0,4.69,59,4
136.0,14.6,1.7,0.2,7.0,157.0,5.0,41,39.0,4.31,27,6
181.0,19.5,1.2,1.1,51.0,137.0,10.0,18,14.0,3.57,14,2
325.0,8.7,30.3,27.5,190.0,623.0,40.0,13,13.0,3.23,11,1
693.0,56.3,17.6,32.0,166.0,740.0,60.0,29,26.0,4.27,22,6
606.0,20.0,68.7,28.7,174.0,911.0,120.0,22,21.0,4.62,16,7
760.0,34.8,65.3,41.8,284.0,846.0,68.0,47,18.0,4.72,13,4
486.0,9.3,77.5,22.4,80.0,160.0,80.0,16,,4.71,2,3
123.0,6.9,16.0,0.7,0.0,142.0,10.0,62,63.0,4.33,54,2
129.0,11.4,6.5,1.3,0.0,649.0,15.0,23,13.0,3.85,12,1
125.0,5.2,18.8,3.4,0.0,351.0,65.0,24,,4.86,3,1
